product_id,warehouse_id,quantity
4137,200,77
4137,133,36
4138,127,78
4138,150,39
4139,134,79
4139,167,42
4140,141,80
4140,184,45
4141,148,81
4141,121,48
4142,155,82
4142,138,51
4143,162,83
4143,155,54
4144,169,84
4144,172,57
4145,176,85
4145,189,60
4146,183,86
4146,126,63
4147,190,87
4147,143,66
4148,197,88
4148,160,69
4149,124,89
4149,177,72
4150,131,90
4150,194,75
4151,138,91
4151,131,78
4152,145,92
4152,148,81
4153,152,93
4153,165,84
4154,159,94
4154,182,17
4155,166,95
4155,199,20
4156,173,96
4156,136,23
4157,180,97
4157,153,26
4158,187,98
4158,170,29
4159,194,99
4159,187,32
4160,121,20
4160,124,35
4161,128,21
4161,141,38
4162,135,22
4162,158,41
4163,142,23
4163,175,44
4164,149,24
4164,192,47
4165,156,25
4165,129,50
4166,163,26
4166,146,53
4167,170,27
4167,163,56
4168,177,28
4168,180,59
4169,184,29
4169,197,62
4170,191,30
4170,134,65
4171,198,31
4171,151,68
4172,125,32
4172,168,71
4173,132,33
4173,185,74
4174,139,34
4174,122,77
4175,146,35
4175,139,80
4176,153,36
4176,156,83
4177,160,37
4177,173,16
4178,167,38
4178,190,19
4179,174,39
4179,127,22
4180,181,40
4180,144,25
4181,188,41
4181,161,28
4182,195,42
4182,178,31
4183,122,43
4183,195,34
4184,129,44
4184,132,37
4185,136,45
4185,149,40
4186,143,46
4186,166,43
4187,150,47
4187,183,46
4188,157,48
4188,200,49
4189,164,49
4189,137,52
4190,171,50
4190,154,55
4191,178,51
4191,171,58
4192,185,52
4192,188,61
4193,192,53
4193,125,64
4194,199,54
4194,142,67
4195,126,55
4195,159,70
4196,133,56
4196,176,73
4197,140,57
4197,193,76
4198,147,58
4198,130,79
4199,154,59
4199,147,82
4200,161,60
4200,164,15
4201,168,61
4201,181,18
4202,175,62
4202,198,21
4203,182,63
4203,135,24
4204,189,64
4204,152,27
4205,196,65
4205,169,30
4206,123,66
4206,186,33
4207,130,67
4207,123,36
4208,137,68
4208,140,39
4209,144,69
4209,157,42
4210,151,70
4210,174,45
4211,158,71
4211,191,48
4212,165,72
4212,128,51
4213,172,73
4213,145,54
4214,179,74
4214,162,57
4215,186,75
4215,179,60
4216,193,76
4216,196,63
4217,200,77
4217,133,66
4218,127,78
4218,150,69
4219,134,79
4219,167,72
4220,141,80
4220,184,75
4221,148,81
4221,121,78
4222,155,82
4222,138,81
4223,162,83
4223,155,84
4224,169,84
4224,172,17
4225,176,85
4225,189,20
4226,183,86
4226,126,23
4227,190,87
4227,143,26
4228,197,88
4228,160,29
4229,124,89
4229,177,32
4230,131,90
4230,194,35
4231,138,91
4231,131,38
4232,145,92
4232,148,41
4233,152,93
4233,165,44
4234,159,94
4234,182,47
4235,166,95
4235,199,50
4236,173,96
4236,136,53
4237,180,97
4237,153,56
4238,187,98
4238,170,59
4239,194,99
4239,187,62
4240,121,20
4240,124,65
4241,128,21
4241,141,68
4242,135,22
4242,158,71
4243,142,23
4243,175,74
4244,149,24
4244,192,77
4245,156,25
4245,129,80
4246,163,26
4246,146,83
4247,170,27
4247,163,16
4248,177,28
4248,180,19
4249,184,29
4249,197,22
4250,191,30
4250,134,25
4251,198,31
4251,151,28
4252,125,32
4252,168,31
4253,132,33
4253,185,34
4254,139,34
4254,122,37
4255,146,35
4255,139,40
4256,153,36
4256,156,43
4257,160,37
4257,173,46
4258,167,38
4258,190,49
4259,174,39
4259,127,52
4260,181,40
4260,144,55
4261,188,41
4261,161,58
4262,195,42
4262,178,61
4263,122,43
4263,195,64
4264,129,44
4264,132,67
4265,136,45
4265,149,70
4266,143,46
4266,166,73
4267,150,47
4267,183,76
4268,157,48
4268,200,79
4269,164,49
4269,137,82
4270,171,50
4270,154,15
4271,178,51
4271,171,18
4272,185,52
4272,188,21
4273,192,53
4273,125,24
4274,199,54
4274,142,27
4275,126,55
4275,159,30
4276,133,56
4276,176,33
4277,140,57
4277,193,36
4278,147,58
4278,130,39
4279,154,59
4279,147,42
4280,161,60
4280,164,45
4281,168,61
4281,181,48
4282,175,62
4282,198,51
4283,182,63
4283,135,54
4284,189,64
4284,152,57
4285,196,65
4285,169,60
4286,123,66
4286,186,63
4287,130,67
4287,123,66
4288,137,68
4288,140,69
4289,144,69
4289,157,72
4290,151,70
4290,174,75
4291,158,71
4291,191,78
4292,165,72
4292,128,81
4293,172,73
4293,145,84
4294,179,74
4294,162,17
4295,186,75
4295,179,20
4296,193,76
4296,196,23
4297,200,77
4297,133,26
4298,127,78
4298,150,29
4299,134,79
4299,167,32
4300,141,80
4300,184,35
4301,148,81
4301,121,38
4302,155,82
4302,138,41
4303,162,83
4303,155,44
4304,169,84
4304,172,47
4305,176,85
4305,189,50
4306,183,86
4306,126,53
4307,190,87
4307,143,56
4308,197,88
4308,160,59
4309,124,89
4309,177,62
4310,131,90
4310,194,65
4311,138,91
4311,131,68
4312,145,92
4312,148,71
4313,152,93
4313,165,74
4314,159,94
4314,182,77
4315,166,95
4315,199,80
4316,173,96
4316,136,83
4317,180,97
4317,153,16
4318,187,98
4318,170,19
4319,194,99
4319,187,22
4320,121,20
4320,124,25
4321,128,21
4321,141,28
4322,135,22
4322,158,31
4323,142,23
4323,175,34
4324,149,24
4324,192,37
4325,156,25
4325,129,40
4326,163,26
4326,146,43
4327,170,27
4327,163,46
4328,177,28
4328,180,49
4329,184,29
4329,197,52
4330,191,30
4330,134,55
4331,198,31
4331,151,58
4332,125,32
4332,168,61
4333,132,33
4333,185,64
4334,139,34
4334,122,67
4335,146,35
4335,139,70
4336,153,36
4336,156,73
4337,160,37
4337,173,76
4338,167,38
4338,190,79
4339,174,39
4339,127,82
4340,181,40
4340,144,15
4341,188,41
4341,161,18
4342,195,42
4342,178,21
4343,122,43
4343,195,24
4344,129,44
4344,132,27
4345,136,45
4345,149,30
4346,143,46
4346,166,33
4347,150,47
4347,183,36
4348,157,48
4348,200,39
4349,164,49
4349,137,42
4350,171,50
4350,154,45
4351,178,51
4351,171,48
4352,185,52
4352,188,51
4353,192,53
4353,125,54
4354,199,54
4354,142,57
4355,126,55
4355,159,60
4356,133,56
4356,176,63
4357,140,57
4357,193,66
4358,147,58
4358,130,69
4359,154,59
4359,147,72
4360,161,60
4360,164,75
4361,168,61
4361,181,78
4362,175,62
4362,198,81
4363,182,63
4363,135,84
4364,189,64
4364,152,17
4365,196,65
4365,169,20
4366,123,66
4366,186,23
4367,130,67
4367,123,26
4368,137,68
4368,140,29
4369,144,69
4369,157,32
4370,151,70
4370,174,35
4371,158,71
4371,191,38
4372,165,72
4372,128,41
4373,172,73
4373,145,44
4374,179,74
4374,162,47
4375,186,75
4375,179,50
4376,193,76
4376,196,53
4377,200,77
4377,133,56
4378,127,78
4378,150,59
4379,134,79
4379,167,62
4380,141,80
4380,184,65
4381,148,81
4381,121,68
4382,155,82
4382,138,71
4383,162,83
4383,155,74
4384,169,84
4384,172,77
4385,176,85
4385,189,80
4386,183,86
4386,126,83
4387,190,87
4387,143,16
4388,197,88
4388,160,19
4389,124,89
4389,177,22
4390,131,90
4390,194,25
4391,138,91
4391,131,28
4392,145,92
4392,148,31
4393,152,93
4393,165,34
4394,159,94
4394,182,37
4395,166,95
4395,199,40
4396,173,96
4396,136,43
4397,180,97
4397,153,46
4398,187,98
4398,170,49
4399,194,99
4399,187,52
4400,121,20
4400,124,55
4401,128,21
4401,141,58
4402,135,22
4402,158,61
4403,142,23
4403,175,64
4404,149,24
4404,192,67
4405,156,25
4405,129,70
4406,163,26
4406,146,73
4407,170,27
4407,163,76
4408,177,28
4408,180,79
4409,184,29
4409,197,82
4410,191,30
4410,134,15
4411,198,31
4411,151,18
4412,125,32
4412,168,21
4413,132,33
4413,185,24
4414,139,34
4414,122,27
4415,146,35
4415,139,30
4416,153,36
4416,156,33
4417,160,37
4417,173,36
4418,167,38
4418,190,39
4419,174,39
4419,127,42
4420,181,40
4420,144,45
4421,188,41
4421,161,48
4422,195,42
4422,178,51
4423,122,43
4423,195,54
4424,129,44
4424,132,57
4425,136,45
4425,149,60
4426,143,46
4426,166,63
4427,150,47
4427,183,66
4428,157,48
4428,200,69
4429,164,49
4429,137,72
4430,171,50
4430,154,75
4431,178,51
4431,171,78
4432,185,52
4432,188,81
4433,192,53
4433,125,84
4434,199,54
4434,142,17
4435,126,55
4435,159,20
4436,133,56
4436,176,23
4437,140,57
4437,193,26
4438,147,58
4438,130,29
4439,154,59
4439,147,32
4440,161,60
4440,164,35
4441,168,61
4441,181,38
4442,175,62
4442,198,41
4443,182,63
4443,135,44
4444,189,64
4444,152,47
4445,196,65
4445,169,50
4446,123,66
4446,186,53
4447,130,67
4447,123,56
4448,137,68
4448,140,59
4449,144,69
4449,157,62
4450,151,70
4450,174,65
4451,158,71
4451,191,68
4452,165,72
4452,128,71
4453,172,73
4453,145,74
4454,179,74
4454,162,77
4455,186,75
4455,179,80
4456,193,76
4456,196,83
4457,200,77
4457,133,16
4458,127,78
4458,150,19
4459,134,79
4459,167,22
4460,141,80
4460,184,25
4461,148,81
4461,121,28
4462,155,82
4462,138,31
4463,162,83
4463,155,34
4464,169,84
4464,172,37
4465,176,85
4465,189,40
4466,183,86
4466,126,43
4467,190,87
4467,143,46
4468,197,88
4468,160,49
4469,124,89
4469,177,52
4470,131,90
4470,194,55
4471,138,91
4471,131,58
4472,145,92
4472,148,61
4473,152,93
4473,165,64
4474,159,94
4474,182,67
4475,166,95
4475,199,70
4476,173,96
4476,136,73
4477,180,97
4477,153,76
4478,187,98
4478,170,79
4479,194,99
4479,187,82
4480,121,20
4480,124,15
4481,128,21
4481,141,18
4482,135,22
4482,158,21
4483,142,23
4483,175,24
4484,149,24
4484,192,27
4485,156,25
4485,129,30
4486,163,26
4486,146,33
4487,170,27
4487,163,36
4488,177,28
4488,180,39
4489,184,29
4489,197,42
4490,191,30
4490,134,45
4491,198,31
4491,151,48
4492,125,32
4492,168,51
4493,132,33
4493,185,54
4494,139,34
4494,122,57
4495,146,35
4495,139,60
4496,153,36
4496,156,63
4497,160,37
4497,173,66
4498,167,38
4498,190,69
4499,174,39
4499,127,72
4500,181,40
4500,144,75
4501,188,41
4501,161,78
4502,195,42
4502,178,81
4503,122,43
4503,195,84
4504,129,44
4504,132,17
4505,136,45
4505,149,20
4506,143,46
4506,166,23
4507,150,47
4507,183,26
4508,157,48
4508,200,29
4509,164,49
4509,137,32
4510,171,50
4510,154,35
4511,178,51
4511,171,38
4512,185,52
4512,188,41
4513,192,53
4513,125,44
4514,199,54
4514,142,47
4515,126,55
4515,159,50
4516,133,56
4516,176,53
4517,140,57
4517,193,56
4518,147,58
4518,130,59
4519,154,59
4519,147,62
4520,161,60
4520,164,65
4521,168,61
4521,181,68
4522,175,62
4522,198,71
4523,182,63
4523,135,74
4524,189,64
4524,152,77
4525,196,65
4525,169,80
4526,123,66
4526,186,83
4527,130,67
4527,123,16
4528,137,68
4528,140,19
4529,144,69
4529,157,22
4530,151,70
4530,174,25
4531,158,71
4531,191,28
4532,165,72
4532,128,31
4533,172,73
4533,145,34
4534,179,74
4534,162,37
4535,186,75
4535,179,40
4536,193,76
4536,196,43
4537,200,77
4537,133,46
4538,127,78
4538,150,49
4539,134,79
4539,167,52
4540,141,80
4540,184,55
4541,148,81
4541,121,58
4542,155,82
4542,138,61
4543,162,83
4543,155,64
4544,169,84
4544,172,67
4545,176,85
4545,189,70
4546,183,86
4546,126,73
4547,190,87
4547,143,76
4548,197,88
4548,160,79
4549,124,89
4549,177,82
4550,131,90
4550,194,15
4551,138,91
4551,131,18
4552,145,92
4552,148,21
4553,152,93
4553,165,24
4554,159,94
4554,182,27
4555,166,95
4555,199,30
4556,173,96
4556,136,33
4557,180,97
4557,153,36
4558,187,98
4558,170,39
4559,194,99
4559,187,42
4560,121,20
4560,124,45
4561,128,21
4561,141,48
4562,135,22
4562,158,51
4563,142,23
4563,175,54
4564,149,24
4564,192,57
4565,156,25
4565,129,60
4566,163,26
4566,146,63
4567,170,27
4567,163,66
4568,177,28
4568,180,69
4569,184,29
4569,197,72
4570,191,30
4570,134,75
4571,198,31
4571,151,78
4572,125,32
4572,168,81
4573,132,33
4573,185,84
4574,139,34
4574,122,17
4575,146,35
4575,139,20
4576,153,36
4576,156,23
4577,160,37
4577,173,26
4578,167,38
4578,190,29
4579,174,39
4579,127,32
4580,181,40
4580,144,35
4581,188,41
4581,161,38
4582,195,42
4582,178,41
4583,122,43
4583,195,44
4584,129,44
4584,132,47
4585,136,45
4585,149,50
4586,143,46
4586,166,53
4587,150,47
4587,183,56
4588,157,48
4588,200,59
4589,164,49
4589,137,62
4590,171,50
4590,154,65
4591,178,51
4591,171,68
4592,185,52
4592,188,71
4593,192,53
4593,125,74
4594,199,54
4594,142,77
4595,126,55
4595,159,80
4596,133,56
4596,176,83
4597,140,57
4597,193,16
4598,147,58
4598,130,19
4599,154,59
4599,147,22
4600,161,60
4600,164,25
4601,168,61
4601,181,28
4602,175,62
4602,198,31
4603,182,63
4603,135,34
4604,189,64
4604,152,37
4605,196,65
4605,169,40
4606,123,66
4606,186,43
4607,130,67
4607,123,46
4608,137,68
4608,140,49
4609,144,69
4609,157,52
4610,151,70
4610,174,55
4611,158,71
4611,191,58
4612,165,72
4612,128,61
4613,172,73
4613,145,64
4614,179,74
4614,162,67
4615,186,75
4615,179,70
4616,193,76
4616,196,73
4617,200,77
4617,133,76
4618,127,78
4618,150,79
4619,134,79
4619,167,82
4620,141,80
4620,184,15
4621,148,81
4621,121,18
4622,155,82
4622,138,21
4623,162,83
4623,155,24
4624,169,84
4624,172,27
4625,176,85
4625,189,30
4626,183,86
4626,126,33
4627,190,87
4627,143,36
4628,197,88
4628,160,39
4629,124,89
4629,177,42
4630,131,90
4630,194,45
4631,138,91
4631,131,48
4632,145,92
4632,148,51
4633,152,93
4633,165,54
4634,159,94
4634,182,57
4635,166,95
4635,199,60
4636,173,96
4636,136,63
4637,180,97
4637,153,66
4638,187,98
4638,170,69
4639,194,99
4639,187,72
4640,121,20
4640,124,75
4641,128,21
4641,141,78
4642,135,22
4642,158,81
4643,142,23
4643,175,84
4644,149,24
4644,192,17
4645,156,25
4645,129,20
4646,163,26
4646,146,23
4647,170,27
4647,163,26
4648,177,28
4648,180,29
4649,184,29
4649,197,32
4650,191,30
4650,134,35
4651,198,31
4651,151,38
4652,125,32
4652,168,41
4653,132,33
4653,185,44
4654,139,34
4654,122,47
4655,146,35
4655,139,50
4656,153,36
4656,156,53
4657,160,37
4657,173,56
4658,167,38
4658,190,59
4659,174,39
4659,127,62
4660,181,40
4660,144,65
4661,188,41
4661,161,68
4662,195,42
4662,178,71
4663,122,43
4663,195,74
4664,129,44
4664,132,77
4665,136,45
4665,149,80
4666,143,46
4666,166,83
4667,150,47
4667,183,16
4668,157,48
4668,200,19
4669,164,49
4669,137,22
4670,171,50
4670,154,25
4671,178,51
4671,171,28
4672,185,52
4672,188,31
4673,192,53
4673,125,34
4674,199,54
4674,142,37
4675,126,55
4675,159,40
4676,133,56
4676,176,43
4677,140,57
4677,193,46
4678,147,58
4678,130,49
4679,154,59
4679,147,52
4680,161,60
4680,164,55
4681,168,61
4681,181,58
4682,175,62
4682,198,61
4683,182,63
4683,135,64
4684,189,64
4684,152,67
4685,196,65
4685,169,70
4686,123,66
4686,186,73
4687,130,67
4687,123,76
4688,137,68
4688,140,79
4689,144,69
4689,157,82
4690,151,70
4690,174,15
4691,158,71
4691,191,18
4692,165,72
4692,128,21
4693,172,73
4693,145,24
4694,179,74
4694,162,27
4695,186,75
4695,179,30
4696,193,76
4696,196,33
4697,200,77
4697,133,36
4698,127,78
4698,150,39
4699,134,79
4699,167,42
4700,141,80
4700,184,45
4701,148,81
4701,121,48
4702,155,82
4702,138,51
4703,162,83
4703,155,54
4704,169,84
4704,172,57
4705,176,85
4705,189,60
4706,183,86
4706,126,63
4707,190,87
4707,143,66
4708,197,88
4708,160,69
4709,124,89
4709,177,72
4710,131,90
4710,194,75
4711,138,91
4711,131,78
4712,145,92
4712,148,81
4713,152,93
4713,165,84
4714,159,94
4714,182,17
4715,166,95
4715,199,20
4716,173,96
4716,136,23
4717,180,97
4717,153,26
4718,187,98
4718,170,29
4719,194,99
4719,187,32
4720,121,20
4720,124,35
4721,128,21
4721,141,38
4722,135,22
4722,158,41
4723,142,23
4723,175,44
4724,149,24
4724,192,47
4725,156,25
4725,129,50
4726,163,26
4726,146,53
4727,170,27
4727,163,56
4728,177,28
4728,180,59
4729,184,29
4729,197,62
4730,191,30
4730,134,65
4731,198,31
4731,151,68
4732,125,32
4732,168,71
4733,132,33
4733,185,74
4734,139,34
4734,122,77
4735,146,35
4735,139,80
4736,153,36
4736,156,83
4737,160,37
4737,173,16
4738,167,38
4738,190,19
4739,174,39
4739,127,22
4740,181,40
4740,144,25
4741,188,41
4741,161,28
4742,195,42
4742,178,31
4743,122,43
4743,195,34
4744,129,44
4744,132,37
4745,136,45
4745,149,40
4746,143,46
4746,166,43
4747,150,47
4747,183,46
4748,157,48
4748,200,49
4749,164,49
4749,137,52
4750,171,50
4750,154,55
4751,178,51
4751,171,58
4752,185,52
4752,188,61
4753,192,53
4753,125,64
4754,199,54
4754,142,67
4755,126,55
4755,159,70
4756,133,56
4756,176,73
4757,140,57
4757,193,76
4758,147,58
4758,130,79
4759,154,59
4759,147,82
4760,161,60
4760,164,15
4761,168,61
4761,181,18
4762,175,62
4762,198,21
4763,182,63
4763,135,24
4764,189,64
4764,152,27
4765,196,65
4765,169,30
4766,123,66
4766,186,33
4767,130,67
4767,123,36
4768,137,68
4768,140,39
4769,144,69
4769,157,42
4770,151,70
4770,174,45
4771,158,71
4771,191,48
4772,165,72
4772,128,51
4773,172,73
4773,145,54
4774,179,74
4774,162,57
4775,186,75
4775,179,60
4776,193,76
4776,196,63
4777,200,77
4777,133,66
4778,127,78
4778,150,69
4779,134,79
4779,167,72
4780,141,80
4780,184,75
4781,148,81
4781,121,78
4782,155,82
4782,138,81
4783,162,83
4783,155,84
4784,169,84
4784,172,17
4785,176,85
4785,189,20
4786,183,86
4786,126,23
4787,190,87
4787,143,26
4788,197,88
4788,160,29
4789,124,89
4789,177,32
4790,131,90
4790,194,35
4791,138,91
4791,131,38
4792,145,92
4792,148,41
4793,152,93
4793,165,44
4794,159,94
4794,182,47
4795,166,95
4795,199,50
4796,173,96
4796,136,53
4797,180,97
4797,153,56
4798,187,98
4798,170,59
4799,194,99
4799,187,62
4800,121,20
4800,124,65
4801,128,21
4801,141,68
4802,135,22
4802,158,71
4803,142,23
4803,175,74
4804,149,24
4804,192,77
4805,156,25
4805,129,80
4806,163,26
4806,146,83
4807,170,27
4807,163,16
4808,177,28
4808,180,19
4809,184,29
4809,197,22
4810,191,30
4810,134,25
4811,198,31
4811,151,28
4812,125,32
4812,168,31
4813,132,33
4813,185,34
4814,139,34
4814,122,37
4815,146,35
4815,139,40
4816,153,36
4816,156,43
4817,160,37
4817,173,46
4818,167,38
4818,190,49
4819,174,39
4819,127,52
4820,181,40
4820,144,55
4821,188,41
4821,161,58
4822,195,42
4822,178,61
4823,122,43
4823,195,64
4824,129,44
4824,132,67
4825,136,45
4825,149,70
4826,143,46
4826,166,73
4827,150,47
4827,183,76
4828,157,48
4828,200,79
4829,164,49
4829,137,82
4830,171,50
4830,154,15
4831,178,51
4831,171,18
4832,185,52
4832,188,21
4833,192,53
4833,125,24
4834,199,54
4834,142,27
4835,126,55
4835,159,30
4836,133,56
4836,176,33
4837,140,57
4837,193,36
4838,147,58
4838,130,39
4839,154,59
4839,147,42
4840,161,60
4840,164,45
4841,168,61
4841,181,48
4842,175,62
4842,198,51
4843,182,63
4843,135,54
4844,189,64
4844,152,57
4845,196,65
4845,169,60
4846,123,66
4846,186,63
4847,130,67
4847,123,66
4848,137,68
4848,140,69
4849,144,69
4849,157,72
4850,151,70
4850,174,75
4851,158,71
4851,191,78
4852,165,72
4852,128,81
4853,172,73
4853,145,84
4854,179,74
4854,162,17
4855,186,75
4855,179,20
4856,193,76
4856,196,23
4857,200,77
4857,133,26
4858,127,78
4858,150,29
4859,134,79
4859,167,32
4860,141,80
4860,184,35
4861,148,81
4861,121,38
4862,155,82
4862,138,41
4863,162,83
4863,155,44
4864,169,84
4864,172,47
4865,176,85
4865,189,50
4866,183,86
4866,126,53
4867,190,87
4867,143,56
4868,197,88
4868,160,59
4869,124,89
4869,177,62
4870,131,90
4870,194,65
4871,138,91
4871,131,68
4872,145,92
4872,148,71
4873,152,93
4873,165,74
4874,159,94
4874,182,77
4875,166,95
4875,199,80
4876,173,96
4876,136,83
4877,180,97
4877,153,16
4878,187,98
4878,170,19
4879,194,99
4879,187,22
4880,121,20
4880,124,25
4881,128,21
4881,141,28
4882,135,22
4882,158,31
4883,142,23
4883,175,34
4884,149,24
4884,192,37
4885,156,25
4885,129,40
4886,163,26
4886,146,43
4887,170,27
4887,163,46
4888,177,28
4888,180,49
4889,184,29
4889,197,52
4890,191,30
4890,134,55
4891,198,31
4891,151,58
4892,125,32
4892,168,61
4893,132,33
4893,185,64
4894,139,34
4894,122,67
4895,146,35
4895,139,70
4896,153,36
4896,156,73
4897,160,37
4897,173,76
4898,167,38
4898,190,79
4899,174,39
4899,127,82
4900,181,40
4900,144,15
4901,188,41
4901,161,18
4902,195,42
4902,178,21
4903,122,43
4903,195,24
4904,129,44
4904,132,27
4905,136,45
4905,149,30
4906,143,46
4906,166,33
4907,150,47
4907,183,36
4908,157,48
4908,200,39
4909,164,49
4909,137,42
4910,171,50
4910,154,45
4911,178,51
4911,171,48
4912,185,52
4912,188,51
4913,192,53
4913,125,54
4914,199,54
4914,142,57
4915,126,55
4915,159,60
4916,133,56
4916,176,63
4917,140,57
4917,193,66
4918,147,58
4918,130,69
4919,154,59
4919,147,72
4920,161,60
4920,164,75
4921,168,61
4921,181,78
4922,175,62
4922,198,81
4923,182,63
4923,135,84
4924,189,64
4924,152,17
4925,196,65
4925,169,20
4926,123,66
4926,186,23
4927,130,67
4927,123,26
4928,137,68
4928,140,29
4929,144,69
4929,157,32
4930,151,70
4930,174,35
4931,158,71
4931,191,38
4932,165,72
4932,128,41
4933,172,73
4933,145,44
4934,179,74
4934,162,47
4935,186,75
4935,179,50
4936,193,76
4936,196,53
4937,200,77
4937,133,56
4938,127,78
4938,150,59
4939,134,79
4939,167,62
4940,141,80
4940,184,65
4941,148,81
4941,121,68
4942,155,82
4942,138,71
4943,162,83
4943,155,74
4944,169,84
4944,172,77
4945,176,85
4945,189,80
4946,183,86
4946,126,83
4947,190,87
4947,143,16
4948,197,88
4948,160,19
4949,124,89
4949,177,22
4950,131,90
4950,194,25
4951,138,91
4951,131,28
4952,145,92
4952,148,31
4953,152,93
4953,165,34
4954,159,94
4954,182,37
4955,166,95
4955,199,40
4956,173,96
4956,136,43
4957,180,97
4957,153,46
4958,187,98
4958,170,49
4959,194,99
4959,187,52
4960,121,20
4960,124,55
4961,128,21
4961,141,58
4962,135,22
4962,158,61
4963,142,23
4963,175,64
4964,149,24
4964,192,67
4965,156,25
4965,129,70
4966,163,26
4966,146,73
4967,170,27
4967,163,76
4968,177,28
4968,180,79
4969,184,29
4969,197,82
4970,191,30
4970,134,15
4971,198,31
4971,151,18
4972,125,32
4972,168,21
4973,132,33
4973,185,24
4974,139,34
4974,122,27
4975,146,35
4975,139,30
4976,153,36
4976,156,33
4977,160,37
4977,173,36
4978,167,38
4978,190,39
4979,174,39
4979,127,42
4980,181,40
4980,144,45
4981,188,41
4981,161,48
4982,195,42
4982,178,51
4983,122,43
4983,195,54
4984,129,44
4984,132,57
4985,136,45
4985,149,60
4986,143,46
4986,166,63
4987,150,47
4987,183,66
4988,157,48
4988,200,69
4989,164,49
4989,137,72
4990,171,50
4990,154,75
4991,178,51
4991,171,78
4992,185,52
4992,188,81
4993,192,53
4993,125,84
4994,199,54
4994,142,17
4995,126,55
4995,159,20
4996,133,56
4996,176,23
4997,140,57
4997,193,26
4998,147,58
4998,130,29
4999,154,59
4999,147,32
5000,161,60
5000,164,35
