id,user_id,pickup_point_id,created_at,status,total
462,10627,43,2025-01-04 07:18:00+03,cancelled,40455.00
463,10650,54,2025-01-04 07:27:00+03,created,28165.00
464,10673,65,2025-01-04 07:36:00+03,paid,88530.00
465,10696,76,2025-01-04 07:45:00+03,shipped,63460.00
466,10719,87,2025-01-04 07:54:00+03,ready,106650.00
467,10742,98,2025-01-04 08:03:00+03,completed,301570.00
468,10765,109,2025-01-04 08:12:00+03,cancelled,27040.00
469,10788,120,2025-01-04 08:21:00+03,created,93635.00
470,10811,11,2025-01-04 08:30:00+03,paid,56810.00
471,10834,22,2025-01-04 08:39:00+03,shipped,70520.00
472,10857,33,2025-01-04 08:48:00+03,ready,193895.00
473,10880,44,2025-01-04 08:57:00+03,completed,93850.00
474,10903,55,2025-01-04 09:06:00+03,cancelled,175550.00
475,10926,66,2025-01-04 09:15:00+03,created,47980.00
476,10949,77,2025-01-04 09:24:00+03,paid,92290.00
477,10972,88,2025-01-04 09:33:00+03,shipped,36755.00
478,10995,99,2025-01-04 09:42:00+03,ready,158965.00
479,11018,110,2025-01-04 09:51:00+03,completed,186855.00
480,11041,1,2025-01-04 10:00:00+03,cancelled,30160.00
481,11064,12,2025-01-04 10:09:00+03,created,187075.00
482,11087,23,2025-01-04 10:18:00+03,paid,120520.00
483,11110,34,2025-01-04 10:27:00+03,shipped,12815.00
484,11133,45,2025-01-04 10:36:00+03,ready,76985.00
485,11156,56,2025-01-04 10:45:00+03,completed,303885.00
486,11179,67,2025-01-04 10:54:00+03,cancelled,57645.00
487,11202,78,2025-01-04 11:03:00+03,created,230770.00
488,11225,89,2025-01-04 11:12:00+03,paid,302925.00
489,11248,100,2025-01-04 11:21:00+03,shipped,53125.00
490,11271,111,2025-01-04 11:30:00+03,ready,42330.00
491,11294,2,2025-01-04 11:39:00+03,completed,217390.00
492,11317,13,2025-01-04 11:48:00+03,cancelled,125830.00
493,11340,24,2025-01-04 11:57:00+03,created,73515.00
494,11363,35,2025-01-04 12:06:00+03,paid,227530.00
495,11386,46,2025-01-04 12:15:00+03,shipped,21835.00
496,11409,57,2025-01-04 12:24:00+03,ready,54975.00
497,11432,68,2025-01-04 12:33:00+03,completed,80995.00
498,11455,79,2025-01-04 12:42:00+03,cancelled,95790.00
499,11478,90,2025-01-04 12:51:00+03,created,128160.00
500,11501,101,2025-01-04 13:00:00+03,paid,176735.00
501,11524,112,2025-01-04 13:09:00+03,shipped,75370.00
502,11547,3,2025-01-04 13:18:00+03,ready,79695.00
503,11570,14,2025-01-04 13:27:00+03,completed,100350.00
504,11593,25,2025-01-04 13:36:00+03,cancelled,42550.00
505,11616,36,2025-01-04 13:45:00+03,created,167705.00
506,11639,47,2025-01-04 13:54:00+03,paid,262815.00
507,11662,58,2025-01-04 14:03:00+03,shipped,122530.00
508,11685,69,2025-01-04 14:12:00+03,ready,72515.00
509,11708,80,2025-01-04 14:21:00+03,completed,86880.00
510,11731,91,2025-01-04 14:30:00+03,cancelled,21085.00
511,11754,102,2025-01-04 14:39:00+03,created,149825.00
512,11777,113,2025-01-04 14:48:00+03,paid,235495.00
513,11800,4,2025-01-04 14:57:00+03,shipped,35165.00
514,11823,15,2025-01-04 15:06:00+03,ready,303810.00
515,11846,26,2025-01-04 15:15:00+03,completed,145660.00
516,11869,37,2025-01-04 15:24:00+03,cancelled,19145.00
517,11892,48,2025-01-04 15:33:00+03,created,59145.00
518,11915,59,2025-01-04 15:42:00+03,paid,125900.00
519,11938,70,2025-01-04 15:51:00+03,shipped,40800.00
520,11961,81,2025-01-04 16:00:00+03,ready,80555.00
521,11984,92,2025-01-04 16:09:00+03,completed,287915.00
522,12007,103,2025-01-04 16:18:00+03,cancelled,38805.00
523,12030,114,2025-01-04 16:27:00+03,created,27890.00
524,12053,5,2025-01-04 16:36:00+03,paid,90455.00
525,12076,16,2025-01-04 16:45:00+03,shipped,61810.00
526,12099,27,2025-01-04 16:54:00+03,ready,104175.00
527,12122,38,2025-01-04 17:03:00+03,completed,297445.00
528,12145,49,2025-01-04 17:12:00+03,cancelled,24565.00
529,12168,60,2025-01-04 17:21:00+03,created,91160.00
530,12191,71,2025-01-04 17:30:00+03,paid,61760.00
531,12214,82,2025-01-04 17:39:00+03,shipped,72720.00
532,12237,93,2025-01-04 17:48:00+03,ready,191420.00
533,12260,104,2025-01-04 17:57:00+03,completed,98250.00
534,12283,115,2025-01-04 18:06:00+03,cancelled,174725.00
535,12306,6,2025-01-04 18:15:00+03,created,45505.00
536,12329,17,2025-01-04 18:24:00+03,paid,89815.00
537,12352,28,2025-01-04 18:33:00+03,shipped,35930.00
538,12375,39,2025-01-04 18:42:00+03,ready,165565.00
539,12398,50,2025-01-04 18:51:00+03,completed,189055.00
540,12421,61,2025-01-04 19:00:00+03,cancelled,32360.00
541,12444,72,2025-01-04 19:09:00+03,created,189000.00
542,12467,83,2025-01-04 19:18:00+03,paid,119695.00
543,12490,94,2025-01-04 19:27:00+03,shipped,11990.00
544,12513,105,2025-01-04 19:36:00+03,ready,75335.00
545,12536,116,2025-01-04 19:45:00+03,completed,300585.00
546,12559,7,2025-01-04 19:54:00+03,cancelled,57645.00
547,12582,18,2025-01-04 20:03:00+03,created,228295.00
548,12605,29,2025-01-04 20:12:00+03,paid,311725.00
549,12628,40,2025-01-04 20:21:00+03,shipped,53125.00
550,12651,51,2025-01-04 20:30:00+03,ready,39855.00
551,12674,62,2025-01-04 20:39:00+03,completed,214090.00
552,12697,73,2025-01-04 20:48:00+03,cancelled,124180.00
553,12720,84,2025-01-04 20:57:00+03,created,80115.00
554,12743,95,2025-01-04 21:06:00+03,paid,221755.00
555,12766,106,2025-01-04 21:15:00+03,shipped,20185.00
556,12789,117,2025-01-04 21:24:00+03,ready,52500.00
557,12812,8,2025-01-04 21:33:00+03,completed,76045.00
558,12835,19,2025-01-04 21:42:00+03,cancelled,100190.00
559,12858,30,2025-01-04 21:51:00+03,created,127335.00
560,12881,41,2025-01-04 22:00:00+03,paid,179210.00
561,12904,52,2025-01-04 22:09:00+03,shipped,73720.00
562,12927,63,2025-01-04 22:18:00+03,ready,81895.00
563,12950,74,2025-01-04 22:27:00+03,completed,111350.00
564,12973,85,2025-01-04 22:36:00+03,cancelled,40900.00
565,12996,96,2025-01-04 22:45:00+03,created,164405.00
566,13019,107,2025-01-04 22:54:00+03,paid,258690.00
567,13042,118,2025-01-04 23:03:00+03,shipped,126105.00
568,13065,9,2025-01-04 23:12:00+03,ready,79115.00
569,13088,20,2025-01-04 23:21:00+03,completed,82755.00
570,13111,31,2025-01-04 23:30:00+03,cancelled,20260.00
571,13134,42,2025-01-04 23:39:00+03,created,147350.00
572,13157,53,2025-01-04 23:48:00+03,paid,240445.00
573,13180,64,2025-01-04 23:57:00+03,shipped,37365.00
574,13203,75,2025-01-05 00:06:00+03,ready,301335.00
575,13226,86,2025-01-05 00:15:00+03,completed,144010.00
576,13249,97,2025-01-05 00:24:00+03,cancelled,18320.00
577,13272,108,2025-01-05 00:33:00+03,created,65745.00
578,13295,119,2025-01-05 00:42:00+03,paid,126450.00
579,13318,10,2025-01-05 00:51:00+03,shipped,39975.00
580,13341,21,2025-01-05 01:00:00+03,ready,76430.00
581,13364,32,2025-01-05 01:09:00+03,completed,287090.00
582,13387,43,2025-01-05 01:18:00+03,cancelled,41005.00
583,13410,54,2025-01-05 01:27:00+03,created,32290.00
584,13433,65,2025-01-05 01:36:00+03,paid,87155.00
585,13456,76,2025-01-05 01:45:00+03,shipped,60985.00
586,13479,87,2025-01-05 01:54:00+03,ready,102525.00
587,13502,98,2025-01-05 02:03:00+03,completed,297170.00
588,13525,109,2025-01-05 02:12:00+03,cancelled,24565.00
589,13548,120,2025-01-05 02:21:00+03,created,88685.00
590,13571,11,2025-01-05 02:30:00+03,paid,67535.00
591,13594,22,2025-01-05 02:39:00+03,shipped,71070.00
592,13617,33,2025-01-05 02:48:00+03,ready,194995.00
593,13640,44,2025-01-05 02:57:00+03,completed,101550.00
594,13663,55,2025-01-05 03:06:00+03,cancelled,173075.00
595,13686,66,2025-01-05 03:15:00+03,created,46055.00
596,13709,77,2025-01-05 03:24:00+03,paid,84865.00
597,13732,88,2025-01-05 03:33:00+03,shipped,34280.00
598,13755,99,2025-01-05 03:42:00+03,ready,163090.00
599,13778,110,2025-01-05 03:51:00+03,completed,193180.00
600,13801,1,2025-01-05 04:00:00+03,cancelled,36760.00
601,13824,12,2025-01-05 04:09:00+03,created,188175.00
602,13847,23,2025-01-05 04:18:00+03,paid,122170.00
603,13870,34,2025-01-05 04:27:00+03,shipped,10340.00
604,13893,45,2025-01-05 04:36:00+03,ready,75060.00
605,13916,56,2025-01-05 04:45:00+03,completed,302510.00
606,13939,67,2025-01-05 04:54:00+03,cancelled,55995.00
607,13962,78,2025-01-05 05:03:00+03,created,225820.00
608,13985,89,2025-01-05 05:12:00+03,paid,307600.00
609,14008,100,2025-01-05 05:21:00+03,shipped,56700.00
610,14031,111,2025-01-05 05:30:00+03,ready,46455.00
611,14054,2,2025-01-05 05:39:00+03,completed,209965.00
612,14077,13,2025-01-05 05:48:00+03,cancelled,123355.00
613,14100,24,2025-01-05 05:57:00+03,created,77640.00
614,14123,35,2025-01-05 06:06:00+03,paid,226155.00
615,14146,46,2025-01-05 06:15:00+03,shipped,19360.00
616,14169,57,2025-01-05 06:24:00+03,ready,50025.00
617,14192,68,2025-01-05 06:33:00+03,completed,73570.00
618,14215,79,2025-01-05 06:42:00+03,cancelled,99365.00
619,14238,90,2025-01-05 06:51:00+03,created,133935.00
620,14261,101,2025-01-05 07:00:00+03,paid,181410.00
621,14284,112,2025-01-05 07:09:00+03,shipped,72895.00
622,14307,3,2025-01-05 07:18:00+03,ready,77770.00
623,14330,14,2025-01-05 07:27:00+03,completed,110525.00
624,14353,25,2025-01-05 07:36:00+03,cancelled,43100.00
625,14376,36,2025-01-05 07:45:00+03,created,168805.00
626,14399,47,2025-01-05 07:54:00+03,paid,255390.00
627,14422,58,2025-01-05 08:03:00+03,shipped,126105.00
628,14445,69,2025-01-05 08:12:00+03,ready,76640.00
629,14468,80,2025-01-05 08:21:00+03,completed,82480.00
630,14491,91,2025-01-05 08:30:00+03,cancelled,20260.00
631,14514,102,2025-01-05 08:39:00+03,created,144875.00
632,14537,113,2025-01-05 08:48:00+03,paid,246220.00
633,14560,4,2025-01-05 08:57:00+03,shipped,35715.00
634,14583,15,2025-01-05 09:06:00+03,ready,307935.00
635,14606,26,2025-01-05 09:15:00+03,completed,147310.00
636,14629,37,2025-01-05 09:24:00+03,cancelled,16670.00
637,14652,48,2025-01-05 09:33:00+03,created,63270.00
638,14675,59,2025-01-05 09:42:00+03,paid,121500.00
639,14698,70,2025-01-05 09:51:00+03,shipped,44375.00
640,14721,81,2025-01-05 10:00:00+03,ready,75605.00
641,14744,92,2025-01-05 10:09:00+03,completed,289565.00
642,14767,103,2025-01-05 10:18:00+03,cancelled,39355.00
643,14790,114,2025-01-05 10:27:00+03,created,31465.00
644,14813,5,2025-01-05 10:36:00+03,paid,92105.00
645,14836,16,2025-01-05 10:45:00+03,shipped,59335.00
646,14859,27,2025-01-05 10:54:00+03,ready,102250.00
647,14882,38,2025-01-05 11:03:00+03,completed,299095.00
648,14905,49,2025-01-05 11:12:00+03,cancelled,28140.00
649,14928,60,2025-01-05 11:21:00+03,created,95285.00
650,14951,71,2025-01-05 11:30:00+03,paid,63410.00
651,14974,82,2025-01-05 11:39:00+03,shipped,70245.00
652,14997,93,2025-01-05 11:48:00+03,ready,192520.00
653,15020,104,2025-01-05 11:57:00+03,completed,99900.00
654,15043,115,2025-01-05 12:06:00+03,cancelled,175275.00
655,15066,6,2025-01-05 12:15:00+03,created,43580.00
656,15089,17,2025-01-05 12:24:00+03,paid,89265.00
657,15112,28,2025-01-05 12:33:00+03,shipped,33455.00
658,15135,39,2025-01-05 12:42:00+03,ready,160615.00
659,15158,50,2025-01-05 12:51:00+03,completed,190705.00
660,15181,61,2025-01-05 13:00:00+03,cancelled,35935.00
661,15204,72,2025-01-05 13:09:00+03,created,184050.00
662,15227,83,2025-01-05 13:18:00+03,paid,121345.00
663,15250,94,2025-01-05 13:27:00+03,shipped,12540.00
664,15273,105,2025-01-05 13:36:00+03,ready,79460.00
665,15296,116,2025-01-05 13:45:00+03,completed,299210.00
666,15319,7,2025-01-05 13:54:00+03,cancelled,55170.00
667,15342,18,2025-01-05 14:03:00+03,created,224170.00
668,15365,29,2025-01-05 14:12:00+03,paid,304300.00
669,15388,40,2025-01-05 14:21:00+03,shipped,56700.00
670,15411,51,2025-01-05 14:30:00+03,ready,43980.00
671,15434,62,2025-01-05 14:39:00+03,completed,218765.00
672,15457,73,2025-01-05 14:48:00+03,cancelled,127755.00
673,15480,84,2025-01-05 14:57:00+03,created,75165.00
674,15503,95,2025-01-05 15:06:00+03,paid,229455.00
675,15526,106,2025-01-05 15:15:00+03,shipped,17710.00
676,15549,117,2025-01-05 15:24:00+03,ready,50575.00
677,15572,8,2025-01-05 15:33:00+03,completed,68620.00
678,15595,19,2025-01-05 15:42:00+03,cancelled,97715.00
679,15618,30,2025-01-05 15:51:00+03,created,131460.00
680,15641,41,2025-01-05 16:00:00+03,paid,176460.00
681,15664,52,2025-01-05 16:09:00+03,shipped,77295.00
682,15687,63,2025-01-05 16:18:00+03,ready,76945.00
683,15710,74,2025-01-05 16:27:00+03,completed,103925.00
684,15733,85,2025-01-05 16:36:00+03,cancelled,41450.00
685,15756,96,2025-01-05 16:45:00+03,created,168530.00
686,15779,107,2025-01-05 16:54:00+03,paid,266390.00
687,15802,118,2025-01-05 17:03:00+03,shipped,124455.00
688,15825,9,2025-01-05 17:12:00+03,ready,74165.00
689,15848,20,2025-01-05 17:21:00+03,completed,78355.00
690,15871,31,2025-01-05 17:30:00+03,cancelled,23835.00
691,15894,42,2025-01-05 17:39:00+03,created,151475.00
692,15917,53,2025-01-05 17:48:00+03,paid,242095.00
693,15940,64,2025-01-05 17:57:00+03,shipped,34890.00
694,15963,75,2025-01-05 18:06:00+03,ready,305460.00
695,15986,86,2025-01-05 18:15:00+03,completed,151710.00
696,16009,97,2025-01-05 18:24:00+03,cancelled,18870.00
697,16032,108,2025-01-05 18:33:00+03,created,60795.00
698,16055,119,2025-01-05 18:42:00+03,paid,119025.00
699,16078,10,2025-01-05 18:51:00+03,shipped,43550.00
700,16101,21,2025-01-05 19:00:00+03,ready,82205.00
701,16124,32,2025-01-05 19:09:00+03,completed,291765.00
702,16147,43,2025-01-05 19:18:00+03,cancelled,38530.00
703,16170,54,2025-01-05 19:27:00+03,created,27340.00
704,16193,65,2025-01-05 19:36:00+03,paid,91280.00
705,16216,76,2025-01-05 19:45:00+03,shipped,61535.00
706,16239,87,2025-01-05 19:54:00+03,ready,106650.00
707,16262,98,2025-01-05 20:03:00+03,completed,295795.00
708,16285,109,2025-01-05 20:12:00+03,cancelled,28140.00
709,16308,120,2025-01-05 20:21:00+03,created,92810.00
710,16331,11,2025-01-05 20:30:00+03,paid,63135.00
711,16354,22,2025-01-05 20:39:00+03,shipped,74645.00
712,16377,33,2025-01-05 20:48:00+03,ready,190045.00
713,16400,44,2025-01-05 20:57:00+03,completed,105675.00
714,16423,55,2025-01-05 21:06:00+03,cancelled,173625.00
715,16446,66,2025-01-05 21:15:00+03,created,47155.00
716,16469,77,2025-01-05 21:24:00+03,paid,92565.00
717,16492,88,2025-01-05 21:33:00+03,shipped,31805.00
718,16515,99,2025-01-05 21:42:00+03,ready,161165.00
719,16538,110,2025-01-05 21:51:00+03,completed,185755.00
720,16561,1,2025-01-05 22:00:00+03,cancelled,34285.00
721,16584,12,2025-01-05 22:09:00+03,created,183225.00
722,16607,23,2025-01-05 22:18:00+03,paid,123820.00
723,16630,34,2025-01-05 22:27:00+03,shipped,10890.00
724,16653,45,2025-01-05 22:36:00+03,ready,78635.00
725,16676,56,2025-01-05 22:45:00+03,completed,304160.00
726,16699,67,2025-01-05 22:54:00+03,cancelled,53520.00
727,16722,78,2025-01-05 23:03:00+03,created,223895.00
728,16745,89,2025-01-05 23:12:00+03,paid,306225.00
729,16768,100,2025-01-05 23:21:00+03,shipped,54225.00
730,16791,111,2025-01-05 23:30:00+03,ready,41505.00
731,16814,2,2025-01-05 23:39:00+03,completed,214640.00
732,16837,13,2025-01-05 23:48:00+03,cancelled,126930.00
733,16860,24,2025-01-05 23:57:00+03,created,81765.00
734,16883,35,2025-01-06 00:06:00+03,paid,227805.00
735,16906,46,2025-01-06 00:15:00+03,shipped,19910.00
736,16929,57,2025-01-06 00:24:00+03,ready,48100.00
737,16952,68,2025-01-06 00:33:00+03,completed,73020.00
738,16975,79,2025-01-06 00:42:00+03,cancelled,96890.00
739,16998,90,2025-01-06 00:51:00+03,created,128985.00
740,17021,101,2025-01-06 01:00:00+03,paid,173985.00
741,17044,112,2025-01-06 01:09:00+03,shipped,76470.00
742,17067,3,2025-01-06 01:18:00+03,ready,81895.00
743,17090,14,2025-01-06 01:27:00+03,completed,106125.00
744,17113,25,2025-01-06 01:36:00+03,cancelled,40625.00
745,17136,36,2025-01-06 01:45:00+03,created,166880.00
746,17159,47,2025-01-06 01:54:00+03,paid,263090.00
747,17182,58,2025-01-06 02:03:00+03,shipped,123630.00
748,17205,69,2025-01-06 02:12:00+03,ready,72515.00
749,17228,80,2025-01-06 02:21:00+03,completed,75055.00
750,17251,91,2025-01-06 02:30:00+03,cancelled,23835.00
751,17274,102,2025-01-06 02:39:00+03,created,149000.00
752,17297,113,2025-01-06 02:48:00+03,paid,241820.00
753,17320,4,2025-01-06 02:57:00+03,shipped,39290.00
754,17343,15,2025-01-06 03:06:00+03,ready,302985.00
755,17366,26,2025-01-06 03:15:00+03,completed,145935.00
756,17389,37,2025-01-06 03:24:00+03,cancelled,17220.00
757,17412,48,2025-01-06 03:33:00+03,created,67395.00
758,17435,59,2025-01-06 03:42:00+03,paid,123150.00
759,17458,70,2025-01-06 03:51:00+03,shipped,41900.00
760,17481,81,2025-01-06 04:00:00+03,ready,79730.00
761,17504,92,2025-01-06 04:09:00+03,completed,286815.00
762,17527,103,2025-01-06 04:18:00+03,cancelled,42930.00
763,17550,114,2025-01-06 04:27:00+03,created,26515.00
764,17573,5,2025-01-06 04:36:00+03,paid,93755.00
765,17596,16,2025-01-06 04:45:00+03,shipped,59885.00
766,17619,27,2025-01-06 04:54:00+03,ready,103350.00
767,17642,38,2025-01-06 05:03:00+03,completed,300745.00
768,17665,49,2025-01-06 05:12:00+03,cancelled,26490.00
769,17688,60,2025-01-06 05:21:00+03,created,90335.00
770,17711,71,2025-01-06 05:30:00+03,paid,59010.00
771,17734,82,2025-01-06 05:39:00+03,shipped,73820.00
772,17757,93,2025-01-06 05:48:00+03,ready,196645.00
773,17780,104,2025-01-06 05:57:00+03,completed,101550.00
774,17803,115,2025-01-06 06:06:00+03,cancelled,172800.00
775,17826,6,2025-01-06 06:15:00+03,created,44680.00
776,17849,17,2025-01-06 06:24:00+03,paid,90915.00
777,17872,28,2025-01-06 06:33:00+03,shipped,34005.00
778,17895,39,2025-01-06 06:42:00+03,ready,158690.00
779,17918,50,2025-01-06 06:51:00+03,completed,189330.00
780,17941,61,2025-01-06 07:00:00+03,cancelled,33460.00
781,17964,72,2025-01-06 07:09:00+03,created,189825.00
782,17987,83,2025-01-06 07:18:00+03,paid,126020.00
783,18010,94,2025-01-06 07:27:00+03,shipped,10065.00
784,18033,105,2025-01-06 07:36:00+03,ready,74510.00
785,18056,116,2025-01-06 07:45:00+03,completed,303335.00
786,18079,7,2025-01-06 07:54:00+03,cancelled,55720.00
787,18102,18,2025-01-06 08:03:00+03,created,228295.00
788,18125,29,2025-01-06 08:12:00+03,paid,302925.00
789,18148,40,2025-01-06 08:21:00+03,shipped,54225.00
790,18171,51,2025-01-06 08:30:00+03,ready,42055.00
791,18194,62,2025-01-06 08:39:00+03,completed,211340.00
792,18217,73,2025-01-06 08:48:00+03,cancelled,125280.00
793,18240,84,2025-01-06 08:57:00+03,created,79290.00
794,18263,95,2025-01-06 09:06:00+03,paid,233580.00
795,18286,106,2025-01-06 09:15:00+03,shipped,18260.00
796,18309,117,2025-01-06 09:24:00+03,ready,51675.00
797,18332,8,2025-01-06 09:33:00+03,completed,76320.00
798,18355,19,2025-01-06 09:42:00+03,cancelled,95240.00
799,18378,30,2025-01-06 09:51:00+03,created,129535.00
800,18401,41,2025-01-06 10:00:00+03,paid,169035.00
801,18424,52,2025-01-06 10:09:00+03,shipped,74820.00
802,18447,63,2025-01-06 10:18:00+03,ready,81070.00
803,18470,74,2025-01-06 10:27:00+03,completed,108600.00
804,18493,85,2025-01-06 10:36:00+03,cancelled,45025.00
805,18516,96,2025-01-06 10:45:00+03,created,166055.00
806,18539,107,2025-01-06 10:54:00+03,paid,258965.00
807,18562,118,2025-01-06 11:03:00+03,shipped,121980.00
808,18585,9,2025-01-06 11:12:00+03,ready,72240.00
809,18608,20,2025-01-06 11:21:00+03,completed,76980.00
810,18631,31,2025-01-06 11:30:00+03,cancelled,21360.00
811,18654,42,2025-01-06 11:39:00+03,created,146525.00
812,18677,53,2025-01-06 11:48:00+03,paid,237695.00
813,18700,64,2025-01-06 11:57:00+03,shipped,38465.00
814,18723,75,2025-01-06 12:06:00+03,ready,309585.00
815,18746,86,2025-01-06 12:15:00+03,completed,144285.00
816,18769,97,2025-01-06 12:24:00+03,cancelled,16395.00
817,18792,108,2025-01-06 12:33:00+03,created,64920.00
818,18815,119,2025-01-06 12:42:00+03,paid,127550.00
819,18838,10,2025-01-06 12:51:00+03,shipped,44100.00
820,18861,21,2025-01-06 13:00:00+03,ready,77255.00
821,18884,32,2025-01-06 13:09:00+03,completed,284340.00
822,18907,43,2025-01-06 13:18:00+03,cancelled,42105.00
823,18930,54,2025-01-06 13:27:00+03,created,31465.00
824,18953,65,2025-01-06 13:36:00+03,paid,95955.00
825,18976,76,2025-01-06 13:45:00+03,shipped,59060.00
826,18999,87,2025-01-06 13:54:00+03,ready,101700.00
827,19022,98,2025-01-06 14:03:00+03,completed,306520.00
828,19045,109,2025-01-06 14:12:00+03,cancelled,28690.00
829,19068,120,2025-01-06 14:21:00+03,created,96935.00
830,19091,11,2025-01-06 14:30:00+03,paid,55710.00
831,19114,22,2025-01-06 14:39:00+03,shipped,73820.00
832,19137,33,2025-01-06 14:48:00+03,ready,194170.00
833,19160,44,2025-01-06 14:57:00+03,completed,101275.00
834,19183,55,2025-01-06 15:06:00+03,cancelled,177200.00
835,19206,66,2025-01-06 15:15:00+03,created,42205.00
836,19229,77,2025-01-06 15:24:00+03,paid,94215.00
837,19252,88,2025-01-06 15:33:00+03,shipped,32355.00
838,19275,99,2025-01-06 15:42:00+03,ready,162265.00
